step,particle_id,from,to
6478,12387,RET,CUBE_L
6484,2004,FUN_3,FUN_2
6486,6738,FUN_3,FUN_2
6487,23838,FUN_3,FUN_2
6513,5660,FUN_2,FUN_1
6519,1202,FUN_2,FUN_1
6523,16129,FUN_4,FUN_3
6554,1373,FUN_1,FUN_2
6566,23609,FUN_4,FUN_5
6583,28368,CUBE_L,RET
6602,15601,FUN_4,FUN_3
6604,4004,CUBE_L,RET
6607,23945,FUN_5,FUN_4
6623,21123,FUN_1,FUN_2
6632,18324,FUN_4,FUN_3
6644,1874,RET,CUBE_L
6647,13513,FUN_2,FUN_1
6656,22711,CUBE_R,RET
6687,4599,CUBE_L,RET
6691,28186,RET,CUBE_L
6702,15194,RET,CUBE_L
6703,21507,FUN_3,FUN_4
6703,23609,FUN_5,FUN_4
6714,10169,CUBE_L,RET
6720,8877,RET,CUBE_R
6729,4743,FUN_4,FUN_5
6753,848,FUN_4,FUN_3
6763,25203,FUN_4,FUN_3
6789,456,CUBE_R,RET
6807,23899,CUBE_L,FUN_1
6833,13109,FUN_3,FUN_4
6860,12623,FUN_3,FUN_2
6867,2941,CUBE_L,RET
6867,13269,FUN_2,FUN_1
6874,25488,FUN_2,FUN_3
6882,16579,FUN_2,FUN_1
6894,27415,FUN_2,FUN_1
6908,15431,FUN_2,FUN_1
6915,1196,FUN_3,FUN_2
6946,23609,FUN_4,FUN_5
6947,1541,FUN_1,FUN_2
6961,20538,CUBE_L,RET
7006,20119,FUN_1,FUN_2
7028,7806,FUN_3,FUN_2
7044,17711,FUN_3,FUN_2
7047,19536,FUN_2,FUN_3
7052,12871,FUN_1,FUN_2
7065,21815,FUN_1,FUN_2
7070,12387,CUBE_L,RET
7076,5123,FUN_1,FUN_2
7105,23485,FUN_2,FUN_1
7138,26595,FUN_2,FUN_1
7153,2184,FUN_6,CUBE_R
7157,1993,FUN_6,FUN_5
7162,29806,CUBE_L,FUN_1
7182,26920,FUN_3,FUN_2
7185,1113,FUN_1,FUN_2
7186,28024,FUN_6,CUBE_R
7193,2466,FUN_1,FUN_2
7193,20991,FUN_4,FUN_3
7196,10310,FUN_1,FUN_2
7210,22682,FUN_4,FUN_5
7211,14562,FUN_2,FUN_1
7223,23609,FUN_5,FUN_4
7225,8302,CUBE_R,FUN_6
7250,13513,FUN_1,FUN_2
7278,16586,FUN_1,FUN_2
7288,19658,FUN_6,CUBE_R
7289,8302,FUN_6,CUBE_R
7295,4976,CUBE_R,FUN_6
7299,19292,FUN_2,FUN_3
7307,8302,CUBE_R,FUN_6
7307,27347,CUBE_R,RET
7310,11069,FUN_2,FUN_3
7335,21211,FUN_2,FUN_1
7341,5694,FUN_4,FUN_3
7345,15892,FUN_4,FUN_3
7346,14643,FUN_5,FUN_4
7366,3530,FUN_2,FUN_3
7370,27719,FUN_3,FUN_4
