step,particle_id,from,to
7098,12064,CUBE_R,FUN_6
7098,20027,CUBE_L,RET
7102,15096,FUN_3,FUN_2
7105,8894,FUN_4,FUN_5
7108,4030,FUN_5,FUN_4
7110,9571,FUN_3,FUN_2
7121,15989,FUN_2,FUN_1
7143,5559,FUN_3,FUN_4
7143,11688,CUBE_R,FUN_6
7156,17360,CUBE_R,RET
7171,341,FUN_4,FUN_5
7171,16252,RET,CUBE_L
7176,27844,FUN_3,FUN_4
7192,6871,FUN_2,FUN_1
7210,24041,CUBE_L,FUN_1
7217,21815,FUN_1,FUN_2
7229,19794,FUN_3,FUN_2
7229,28983,RET,CUBE_R
7231,7838,RET,CUBE_L
7240,13959,FUN_1,CUBE_L
